2 
 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 2.56410256e-02 6.57462196e-04
 0.00000000e+00 5.12820513e-02 2.62984878e-03
 0.00000000e+00 7.69230769e-02 5.91715976e-03
 0.00000000e+00 1.02564103e-01 1.05193951e-02
 0.00000000e+00 1.28205128e-01 1.64365549e-02
 0.00000000e+00 1.53846154e-01 2.36686391e-02
 0.00000000e+00 1.79487179e-01 3.22156476e-02
 0.00000000e+00 2.05128205e-01 4.20775805e-02
 0.00000000e+00 2.30769231e-01 5.32544379e-02
 0.00000000e+00 2.56410256e-01 6.57462196e-02
 0.00000000e+00 2.82051282e-01 7.95529257e-02
 0.00000000e+00 3.07692308e-01 9.46745562e-02
 0.00000000e+00 3.33333333e-01 1.11111111e-01
 0.00000000e+00 3.58974359e-01 1.28862590e-01
 0.00000000e+00 3.84615385e-01 1.47928994e-01
 0.00000000e+00 4.10256410e-01 1.68310322e-01
 0.00000000e+00 4.35897436e-01 1.90006575e-01
 0.00000000e+00 4.61538462e-01 2.13017751e-01
 0.00000000e+00 4.87179487e-01 2.37343853e-01
 0.00000000e+00 5.12820513e-01 2.62984878e-01
 0.00000000e+00 5.38461538e-01 2.89940828e-01
 0.00000000e+00 5.64102564e-01 3.18211703e-01
 0.00000000e+00 5.89743590e-01 3.47797502e-01
 0.00000000e+00 6.15384615e-01 3.78698225e-01
 0.00000000e+00 6.41025641e-01 4.10913872e-01
 0.00000000e+00 6.66666667e-01 4.44444444e-01
 0.00000000e+00 6.92307692e-01 4.79289941e-01
 0.00000000e+00 7.17948718e-01 5.15450362e-01
 0.00000000e+00 7.43589744e-01 5.52925707e-01
 0.00000000e+00 7.69230769e-01 5.91715976e-01
 0.00000000e+00 7.94871795e-01 6.31821170e-01
 0.00000000e+00 8.20512821e-01 6.73241289e-01
 0.00000000e+00 8.46153846e-01 7.15976331e-01
 0.00000000e+00 8.71794872e-01 7.60026298e-01
 0.00000000e+00 8.97435897e-01 8.05391190e-01
 0.00000000e+00 9.23076923e-01 8.52071006e-01
 0.00000000e+00 9.48717949e-01 9.00065746e-01
 0.00000000e+00 9.74358974e-01 9.49375411e-01
 0.00000000e+00 1.00000000e+00 1.00000000e+00
 2.56410256e-02 0.00000000e+00 6.57462196e-04
 2.56410256e-02 2.56410256e-02 1.31492439e-03
 2.56410256e-02 5.12820513e-02 3.28731098e-03
 2.56410256e-02 7.69230769e-02 6.57462196e-03
 2.56410256e-02 1.02564103e-01 1.11768573e-02
 2.56410256e-02 1.28205128e-01 1.70940171e-02
 2.56410256e-02 1.53846154e-01 2.43261012e-02
 2.56410256e-02 1.79487179e-01 3.28731098e-02
 2.56410256e-02 2.05128205e-01 4.27350427e-02
 2.56410256e-02 2.30769231e-01 5.39119001e-02
 2.56410256e-02 2.56410256e-01 6.64036818e-02
 2.56410256e-02 2.82051282e-01 8.02103879e-02
 2.56410256e-02 3.07692308e-01 9.53320184e-02
 2.56410256e-02 3.33333333e-01 1.11768573e-01
 2.56410256e-02 3.58974359e-01 1.29520053e-01
 2.56410256e-02 3.84615385e-01 1.48586456e-01
